id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
683,2.3119416604117627e-10,4.830204255701926e-07,5.053831617632787e-07,5.792573861482923e-06,1.3924634373872425e-08,8.593321827004724e-08,4.03625281334506e-06,5.569573605282553e-09,4.356656106689341e-10,1.1912242438842363e-09,1.5947107931222858e-11,1.1083183907486934e-08,4.804196962816004e-10,3.2869083857852793e-09,2.2128270814345527e-10,8.051161510617324e-06,8.11652070402335e-12,8.2295150995136e-09,5.675561745838059e-09,5.93927180849351e-07,3.197006306634894e-08,2.9081831595812993e-07,1.527768540904245e-07,1.892800137035929e-07,5.068329623001119e-07,1.885959839113149e-07,4.708220455394398e-10,6.3051950285205996e-09,0.00017933063579798797,0.000810879105537888,0.9988625183418283,1.2984449738682372e-10,1.543636777162663e-05,5.3479634579085406e-08,6.849128205112989e-06,9.669761231457756e-09,1.835582867404412e-07,6.180399608651628e-05,2.6692947103695077e-10,5.6077668976775785e-06,9.369978153894521e-08,1.000485633608055e-12,4.30856137062612e-07,1.4101761116465284e-08,3.786262766982717e-10,1.2113493310668141e-08,5.757717118115308e-12,1.3660218396442955e-09,1.0445853624950622e-12,2.363950609421417e-09,1.7615633564740086e-08,8.109038389809743e-09,5.06364964723466e-08,1.488364577879901e-11,4.177621488431987e-09,2.4077653912799233e-08,6.060279529453902e-11,4.18156326184942e-07,5.643623452935949e-11,1.9922631056205043e-10,3.352521553633098e-08,4.433350834145829e-09,4.813791489153373e-07,3.1766797834818695e-10,5.9269081274680755e-12,5.1830360700416815e-08,1.0552244099770098e-08,1.746039517355825e-05,1.2546667907471977e-08,6.552017711821752e-07,7.601758736791827e-07,3.373606276040175e-09,5.325306939102932e-08,1.8942370877930805e-07,1.1387870565269742e-15,5.091089200457753e-13,9.18267166600498e-09,9.09009637104319e-09,1.1323086852191073e-11,4.935907697139134e-07,7.031116824124987e-10,2.3250950093368947e-07,8.848161170721174e-10,1.0296053149960655e-11,7.493443128743473e-09,7.949114745802947e-10,3.616165817655115e-08,1.468969564190314e-06,3.742251912475847e-11,6.314160402936215e-09,2.144415916826044e-07,1.089640902897361e-09,2.2833525331712768e-09,1.9769688306027475e-11,2.2654565577278872e-10,7.620362286478996e-11,2.3733758151438137e-07,1.243900430297698e-10,1.2846139197782653e-05
686,2.730512784694047e-15,5.387507010204858e-15,1.9330900356188693e-15,1.305698003080457e-17,1.0014630074913309e-14,9.972533213509834e-14,3.275805057635291e-13,7.397459711777861e-17,2.6850916808608264e-14,4.799223803096905e-14,2.4020050233342104e-17,1.098961816945146e-16,5.1830534186489e-16,1.9350960128031394e-14,9.062252885086016e-12,1.2458103879898529e-14,6.993625306699813e-16,1.0623562474516458e-15,5.867665546298482e-15,2.2270330526777745e-12,8.859759286331556e-16,2.3073938631922235e-18,8.298518188246384e-14,1.9726159589621186e-20,2.4725281491136015e-15,1.4752431103586535e-16,1.703145973048816e-10,4.845846528493363e-15,1.4295278632542211e-18,1.7682896556605055e-19,2.6059560812493952e-21,1.0622431425507492e-17,2.1241590762767754e-14,2.6769753854566298e-15,2.178094905379086e-18,6.268179847862718e-15,9.587797750566358e-13,5.010631635703565e-17,9.039066275480058e-15,3.570811567726173e-19,1.2245529106395733e-15,1.0863723103515942e-16,1.8060555617276283e-13,1.9552101433369012e-13,1.2021062973320241e-15,1.9300330145916854e-16,6.491409921874088e-19,2.220232187648632e-13,2.2820322833697608e-17,2.0753968961502946e-14,3.884639272072232e-15,6.916517045769486e-17,1.2107409565007508e-17,5.473343552974241e-16,8.681736529364408e-16,1.0240677487662137e-13,1.6554553310428877e-15,1.0352993320070716e-15,6.517068401606641e-16,1.9295621241444924e-10,2.9736996659419467e-15,7.87577187344501e-14,7.54965396577545e-17,0.99999950317233,3.89525224721553e-20,4.287299296259995e-15,2.0906358073724338e-16,4.7288500408030897e-07,1.1278681880636017e-14,2.0098674781263094e-11,1.3410658253249511e-13,6.344752543136824e-11,2.1502013510649695e-08,3.60470905653277e-14,1.1651104287957527e-19,4.753463651299228e-16,5.6764772757842784e-15,4.1997763695373526e-14,9.661882998930112e-10,5.089774296646117e-15,2.2623737278374984e-12,4.231567837997557e-20,1.009143680223243e-09,1.8631709599906312e-14,1.6566185379609648e-13,6.688235678854114e-16,3.987036054796394e-15,1.7748277308963105e-12,8.869283585085476e-17,6.963045365381905e-14,3.4683609710033396e-14,1.4647887164251007e-16,3.57922239902796e-17,5.6369338270651936e-18,7.654083893163901e-14,1.0027220117983571e-13,2.0995068142186083e-16,1.0828670093925551e-15,7.387455609709607e-18
687,1.2674379708350605e-08,6.656606977552708e-07,2.7245678273928822e-08,2.6762438780750475e-09,1.1009870651748843e-08,1.2945006290988868e-08,3.029918383082459e-06,6.1680785189993655e-06,7.643580824816277e-07,4.959486931872759e-07,9.327445860975186e-10,1.5214672056615299e-06,7.933782446753016e-06,0.0005274108419384493,9.553786179137971e-06,3.7498838749450045e-08,7.429771650015393e-12,0.9983737560137544,5.910426032344732e-09,4.819023906693493e-05,1.6346328077754746e-06,5.4491121887640746e-12,5.067161696600903e-10,7.040893577028459e-12,3.365017701282139e-09,3.4684512312646105e-09,9.04817652634073e-07,4.529961179222525e-09,3.3331429837219426e-08,1.4311953501638794e-11,1.9849515902736464e-08,6.773261660362702e-12,2.9402169457899217e-08,1.1544845112752446e-06,7.154058939387813e-10,3.63802635016722e-09,3.983050100161213e-08,6.4253678230660474e-09,8.930037042927617e-10,5.853605328076141e-10,3.2457156423239145e-12,1.0257254283444818e-06,7.726528186090515e-09,9.829857693661945e-10,1.239742194268071e-08,8.491314102974677e-08,2.837329819103185e-10,5.1898589076061934e-05,0.0008368817350153962,1.341669820257565e-06,3.255924558347922e-07,2.1998647692326433e-12,3.834205147885206e-05,4.806291501978796e-07,3.961095246558235e-08,5.389887584541875e-09,1.9160005862182955e-11,1.8706064137055515e-08,1.5804717720371957e-07,5.98954214559556e-07,2.8814476137955713e-06,2.365880217848669e-09,1.5593443474236843e-06,4.590943867051211e-08,7.259669658760875e-13,1.0682259209344124e-08,1.1293177319645237e-07,2.8651838068811073e-09,3.827496545157226e-09,3.647258877069265e-08,9.416100250835587e-10,2.5302429174893615e-10,5.6448649637281876e-11,4.982526035791609e-07,2.8076460000013063e-10,3.2685377265686067e-09,8.82307369491044e-10,1.681890030339794e-08,3.8919258937186565e-09,1.3244859963770996e-05,2.2515171007953065e-06,5.212842369009808e-09,4.3044603917675304e-11,3.928863768806e-06,5.6098147225617814e-08,6.911437057140498e-08,1.4301310807521026e-05,2.50394908147403e-08,1.062796520815573e-10,5.634349993151776e-07,1.793903325996418e-11,3.821961968742023e-05,1.4650482952521921e-08,2.4100250802787047e-09,1.1327304129060425e-07,6.093577546963748e-06,1.2316032355960405e-09,1.6022137641027658e-10,1.2644310122773181e-06
688,2.1342306118137344e-12,2.150442406060497e-08,3.078330352098979e-09,2.5392745679404987e-08,7.91275694010291e-08,1.3900814083014417e-08,1.6195920190612194e-06,5.957318474448736e-09,2.928279011896809e-10,3.0335408814414606e-08,5.599668036517697e-11,6.186743707647832e-08,2.421006392456978e-08,1.415683912358143e-07,9.775054178941875e-09,3.508094022345737e-05,5.459485289122945e-09,4.926269384482594e-10,3.022283263560801e-08,2.0841556658173386e-08,4.3647910844322514e-08,5.168484892061837e-07,0.9996705062818112,9.015724890617373e-06,1.0808134193132224e-06,2.0634251582361554e-05,1.6090999291592897e-07,3.93373064530696e-08,2.113738676154186e-05,7.87859724397267e-05,1.9854693738835737e-08,8.951792329107328e-08,4.720913326700654e-08,2.3747039395845534e-06,4.9899358616142265e-08,1.031410615229036e-07,6.808416236550023e-06,2.3918636692303664e-10,1.1859753472356726e-05,8.694737780749133e-09,2.42148039747277e-10,6.382313139506586e-12,2.1109021302706134e-09,8.018147502957686e-10,3.3934636131546155e-09,5.284707481803932e-10,1.5892275875668285e-07,3.824610370631565e-10,1.097124082033591e-12,5.740541139104001e-09,1.6733952658997743e-09,2.0764756151476932e-07,2.960718380359123e-08,3.92490753948079e-09,2.6819012403784418e-08,6.57326364988837e-08,7.585948885381213e-10,1.5086465028344112e-07,3.4292843802232603e-13,1.86268626212003e-09,9.687429069977008e-08,1.1015008786963163e-07,6.771883386947693e-05,3.4174386077915175e-09,6.760100052231671e-11,1.0107915480587087e-07,7.092258553093867e-07,4.7807457560439534e-05,2.9915949204373854e-10,1.9178110722489824e-10,6.395081326839986e-06,5.904980045035444e-09,8.98651237436281e-06,1.851838481417256e-07,5.644992928411698e-12,6.312387582791632e-11,3.132670885707395e-12,4.527935879274472e-06,2.7342846522305648e-08,4.7370032446026576e-07,2.456043329281929e-07,1.3853821113907091e-09,1.636520790533636e-11,3.5926541176468087e-10,3.532435468492111e-09,5.6789735926176174e-11,1.4900011322887548e-10,1.4058198032766758e-08,3.083982040786749e-07,1.066275913874471e-10,1.45929883554426e-09,1.8088830773327563e-09,3.937411124472578e-09,1.1956970719519255e-07,5.900379972409667e-11,1.641749284650868e-09,9.509099817098301e-07,2.4193377512742496e-09,7.695512746637275e-08
690,4.407584042260038e-08,1.5954354306312706e-05,0.00015762158181777442,0.004267204719036115,1.2741642570424763e-05,3.519141204271431e-06,0.0011512663012165694,2.295263605244366e-05,9.924340312554506e-08,1.0809739308366178e-06,2.8759379527203057e-06,1.4482304030058424e-05,7.615840868363483e-06,5.48560311087532e-06,8.564687468573233e-07,0.00012957092589728006,4.2515931969936964e-09,2.2411399662993846e-06,1.5800480021299643e-06,0.00011216152684844971,1.0753880610069345e-05,1.4668621397133613e-05,0.003513184205998726,1.1108269864339128e-05,0.0003008385248820415,4.07708721348466e-05,2.196295424954227e-05,1.0036001501025038e-06,0.0003488758701920401,8.183749079140766e-05,0.0019871015185005075,0.005032000070264632,8.217177631591839e-05,0.0002676958707429646,8.145623580600257e-05,1.4024833385614232e-06,0.003729635294337761,1.1803468897530255e-06,0.0003127675217041401,1.193443444644821e-07,2.004843928807274e-07,7.978851110870147e-08,5.5599651744590406e-05,2.4466638970834993e-05,7.064693858390747e-06,0.0009468669906072786,2.574561289459369e-05,1.2337370500603368e-06,1.2113485766053479e-08,1.8301704246595403e-05,1.8790401116620133e-06,4.8940945611074024e-06,0.0006427559145828721,1.8178105800985165e-06,7.210123833133228e-07,1.887074409859109e-05,1.891214074508031e-09,7.500535414287848e-05,4.211683438658612e-06,3.4496699482410954e-07,0.000638893091136745,1.737640163837546e-05,0.0019276399600949038,9.294326620514883e-07,9.260175635156392e-09,4.170148308083919e-05,1.0469991207419688e-05,0.014098695167038952,0.0026863296909050314,1.5650176961398638e-07,5.0880001899547094e-06,1.9100698722307578e-07,6.532323480439088e-07,0.0012210836453933243,1.1037086953206617e-11,2.668639866984771e-07,5.940249868012791e-07,1.917553643148108e-06,5.563207400054839e-09,0.9541818833006492,5.343543039807588e-07,0.0010458454367818385,7.413726817119276e-08,1.552022471005346e-06,2.3835998549629105e-06,2.2841176466637215e-05,1.8035572754016123e-05,6.195461536831379e-07,2.7768544159051355e-07,5.001059801246832e-06,5.537993005152129e-05,2.3870711566962636e-06,0.00038182925282595573,3.960064886839228e-07,7.692767751378203e-06,8.823479352816742e-08,2.052488574347854e-05,3.9197069775970297e-07,2.0293710275522924e-05
691,1.3360119982669553e-12,8.365491255843445e-11,8.827861521073239e-12,1.933594927039703e-12,9.845867445788747e-11,4.443223703131971e-09,3.8012243745816406e-09,2.4685175279636936e-14,2.1933226162630707e-11,2.6740038774138226e-10,2.3598775018734737e-15,1.8144102304425797e-12,5.733464170924208e-13,3.0164087234549746e-12,8.403616705198004e-10,1.0049365771355511e-10,2.868211378337103e-12,9.05955333950165e-13,9.567204322983329e-12,4.483370160972376e-09,3.0274744716449926e-11,3.3639438540400065e-14,3.785893418145673e-12,8.273158105010407e-16,1.583248589670943e-12,1.098955597572747e-13,1.7827340151160587e-09,4.588125909943787e-12,4.3678632116857036e-14,8.339063199371107e-16,3.0322771185993964e-17,7.106337998232281e-14,1.9152045353254687e-11,2.3825860813362e-13,7.539007328821691e-16,4.1872794164004794e-11,1.0196961634173447e-09,6.362361643038496e-13,4.987181429933796e-12,2.596838091243658e-13,1.9942631715073265e-13,2.918579765758703e-13,2.3320646239940824e-10,1.6990038169754276e-10,5.167914287424502e-12,4.613239880492904e-13,4.2063451000737974e-15,2.63744765503496e-11,1.531428669318903e-14,5.920821625499602e-12,1.123843427097595e-11,9.424130688626616e-14,1.8324250407524455e-14,1.0644078243344722e-14,9.663335672493183e-13,3.4110727456274347e-10,7.0417369643695054e-12,1.7209368044249586e-12,4.1745832984617647e-13,3.352761734973995e-08,4.518106765043289e-12,1.960512152672471e-11,3.247893837747642e-13,0.9999983336117317,1.2158079405794327e-16,4.190878662930712e-12,9.681706929660263e-13,9.485252284061054e-08,1.105073952146744e-12,2.7172062665067826e-07,2.5700685901657686e-12,7.663074715149854e-08,5.7256670497155376e-08,1.198642326215368e-11,1.747671280744722e-16,1.493894006356047e-12,1.5540208069198527e-10,4.673968405990692e-11,3.2764689623565935e-07,6.28403415783127e-12,4.8484229483382055e-09,2.23689600251822e-16,7.81214136249279e-07,1.1303189751611903e-12,2.2598619560267883e-10,1.6410932738593847e-12,3.6372795009452137e-13,4.8471886046954033e-11,1.8107591949986597e-14,1.7258811526995497e-10,4.090619441422136e-12,3.972690237319339e-14,1.841935656449222e-12,2.7274386505052922e-14,4.33443116069053e-11,4.827173523691463e-11,1.0583768620339998e-12,1.2849683892575977e-12,6.311302306339024e-14
696,7.483311444278857e-09,7.400804381270574e-10,2.913014162620248e-09,1.918771855681563e-07,1.2016905859296734e-10,1.6707654171927334e-11,4.223129966100503e-09,7.178972858854157e-10,9.463601006463568e-08,1.2760152586662102e-10,1.1765302130564313e-06,4.3696527915766814e-09,0.9999536417866352,2.7462568348041485e-09,1.346945072619152e-06,1.5167069422624147e-09,7.522743632082221e-10,9.462351553111275e-09,2.908971637093297e-08,7.579032586749617e-08,1.8107286830821702e-07,1.2215972952912506e-11,6.631375754720453e-08,1.0072481295621516e-12,4.966072296002406e-09,8.762784765369626e-10,5.104020100059213e-07,2.7937694670109336e-12,6.982103121120808e-13,9.24662339669333e-14,3.1095533241554313e-12,3.639630961790435e-11,6.195727650596264e-09,2.911729870430254e-10,9.719578387127103e-14,4.082075671969181e-08,3.8705870320544483e-11,7.269761111591543e-14,1.6462661056282172e-11,2.6792263619598833e-15,7.400903595753215e-14,4.263028274604057e-07,1.1404095357069634e-11,6.381009472614328e-09,5.38378122406187e-10,2.006264445431369e-13,2.35147874265371e-09,2.2725777276281607e-12,1.3007782114585991e-07,6.9548462553896515e-09,6.870069451022263e-12,1.2071183670482042e-12,1.0509758203162469e-09,1.7987383963263775e-07,6.938391796659088e-09,6.664021258934766e-10,4.756655144910055e-11,1.3281241425937269e-12,1.0314120758879578e-10,2.482224959287233e-10,7.295226983947586e-10,8.844591024070746e-11,2.1897148635328235e-09,4.086639389316959e-09,6.727014859144313e-10,1.3234545002911242e-06,5.056323756481524e-12,4.3587555630008413e-13,1.7380464874650271e-09,1.7891875857496885e-13,1.199805213201992e-09,2.4401551695042884e-10,5.008509550818819e-12,1.0601995039289416e-09,2.1936174375755016e-10,3.877020041198543e-08,1.0064843685119307e-11,3.991947126780963e-09,8.698534814426963e-11,8.329223660159399e-07,1.4783207379814538e-09,6.518096325864023e-13,8.280001611780119e-14,4.227478224941383e-12,8.557078604596379e-12,1.0894227287873725e-07,1.4071611658726065e-06,1.475756956962015e-11,4.106007313995375e-12,7.628619165188752e-10,1.107650833081311e-10,1.927633737986858e-05,5.284183527423021e-09,1.490282259402432e-05,3.0068897926194536e-06,9.774593770482827e-08,1.4781975381005574e-08,7.206884099786058e-07,8.103389294246778e-08
699,9.366397314190581e-14,1.6759754171344531e-12,1.2411680544848247e-14,1.851038682457474e-17,2.966372428527093e-11,6.440497688814715e-05,2.0131165424856444e-13,4.635235133960912e-18,9.991221175510316e-12,1.4567497463545296e-08,2.6268480593452e-12,7.219647204648379e-19,1.0512676692148277e-15,1.929407236364047e-12,8.899414464666034e-09,8.538070546672968e-12,7.590277537790985e-07,3.199377384603306e-17,2.397234093044584e-13,2.4031992506199404e-12,2.9106796471104058e-12,4.305606464814743e-10,4.5973038360493873e-11,3.2699729140675554e-17,3.963789526265722e-15,3.103215438978912e-13,4.815125724890817e-06,9.624790597098039e-10,6.446856394573039e-16,3.77641665775269e-17,8.418818426672918e-25,1.932075468596469e-10,8.225044837750922e-11,1.0941702661827734e-09,2.4002123940459133e-15,3.1053704577525204e-10,4.6560662498336186e-12,8.622768350265804e-21,2.4790617232528206e-11,3.8083127208696787e-14,6.1623109121130705e-18,6.72528153960491e-11,7.352915678967378e-11,2.2796534662856713e-15,2.821979193561303e-11,3.117969251883509e-18,6.797257673760266e-11,2.861621090355984e-18,5.250512612904693e-20,7.611785344689397e-13,1.7326664893955017e-12,2.1151071691039025e-06,1.1338898197186659e-20,1.0849236679115538e-13,7.607245482182058e-11,1.4622362341811386e-10,2.3996929385585243e-06,5.820077191890229e-17,2.2906481592260954e-20,1.1296146121572491e-07,2.3868972050490947e-14,1.0659232352156251e-11,2.875803935661525e-14,4.195548943002206e-08,1.456512013524009e-10,2.4780583263450263e-12,1.8068246028581276e-09,1.7547564067133424e-18,3.5231536435622597e-13,1.0272524336194805e-11,3.343335217516061e-13,2.479862317370387e-13,7.319348806605356e-05,8.908313906418153e-17,1.4342927044989576e-08,6.348319447404781e-08,3.01616955743849e-17,6.356455812084902e-07,0.9998494289579929,7.525512983535021e-17,1.5698771750298877e-08,1.4146284087338522e-23,7.494894614683576e-17,1.549209438424101e-06,1.628397416643561e-08,7.450219088348179e-20,7.846470085523877e-18,1.3895547381522746e-15,3.813011427545829e-07,1.7694351312420268e-17,7.076530938140318e-18,1.2264642414180482e-14,5.632256639189879e-17,6.576943802946041e-16,3.0356796049172855e-16,1.1179268883053193e-14,7.724543705084238e-17,2.362653263769847e-08,4.715178008917558e-16
701,2.0732375609387263e-11,7.489725878868978e-09,3.9969726711698965e-07,1.0327305626714597e-06,3.400558573097039e-09,2.1271476630357487e-07,7.098620913325245e-06,5.000281741461324e-11,1.2417330717467177e-10,5.857086129453573e-10,8.621544648074877e-11,1.4525187671801566e-10,3.873614244127264e-09,3.102661959460837e-10,7.014877919190971e-09,6.946347983010766e-08,3.191031739615243e-11,1.1751709591670092e-10,4.915673750239496e-11,4.002089075717959e-07,1.2678535433625128e-08,4.9955283500656764e-08,7.432292611550404e-07,9.211960065226764e-10,4.693775243983077e-08,2.0881177995138343e-08,5.375097149151839e-06,7.558149202904858e-07,3.543379858665362e-07,2.9890195584380984e-07,2.841394336975107e-09,3.169230382530577e-05,7.022988056673884e-09,4.054413902309129e-09,6.475557346875018e-07,7.275551441590589e-11,0.9941658520181665,1.2996683516478189e-09,0.005518612675168158,1.441169050367858e-09,4.464008309766917e-07,1.3155658609764928e-08,1.0342152019879332e-06,0.00010334319957518142,1.040850425829254e-09,3.441183299828908e-05,8.70269619026322e-09,2.0655868046105392e-07,3.836829927006024e-11,2.3694980212399843e-09,4.949534307154785e-05,1.9214144062745195e-07,1.5024510436797672e-07,1.0477133856304396e-09,6.277061815620141e-10,2.0879371230749417e-08,6.283352079397468e-13,1.971582089562798e-06,1.1174838781367277e-06,5.38548968254975e-07,1.3541580781360396e-07,1.3160628593814343e-07,1.254852030267087e-08,8.244976876967626e-07,7.092329116266945e-14,9.639054758924053e-11,1.186053191440201e-09,3.1086947455016035e-06,3.3921019318800456e-06,2.2094897289778304e-10,5.3813476168224454e-11,2.9849176590578787e-10,1.5389557714317124e-08,1.1171441822239316e-08,6.791785654378338e-16,2.0753555030039407e-10,2.8107061302112523e-07,2.1585488931870707e-07,4.714418455657334e-10,5.756325126565231e-05,1.5246003430617645e-10,2.808197902430242e-07,1.1105355628299768e-07,2.6147957658009654e-09,1.963688064996425e-06,4.447012196461992e-08,9.821211536158372e-11,7.674928245286497e-08,7.812868705829477e-11,2.268412534897196e-08,2.7544611664907286e-08,1.233341005237072e-10,5.240983814108657e-07,2.2949930768390566e-13,2.099297908059798e-06,3.92457231145186e-09,2.475460174576948e-06,5.393918965336851e-10,2.749247886115322e-10
702,5.2112525038175615e-09,4.7294109427167136e-07,2.1783416438870564e-11,4.809775755149684e-10,3.9286083419049453e-07,4.4933282388798973e-10,1.7149836833747644e-08,5.833299360033571e-09,5.1840724515097776e-05,1.1648339710782912e-07,4.031539568030896e-09,0.0010566021260696844,1.585192539659283e-08,1.6534939977538658e-07,0.9988347012828003,3.204303052212872e-08,4.312330805046655e-05,2.857453819461002e-11,2.584942484777867e-09,7.106238035354327e-10,8.132838437277208e-08,2.6097713717381605e-11,6.073885396800343e-09,2.176348605614622e-13,2.231819812713907e-11,1.7745559282604018e-10,3.418307410727804e-07,1.0492859733252834e-11,1.344027597073073e-11,2.331995255505455e-13,2.266576367482974e-13,9.033715372425347e-12,1.842263484576492e-09,8.984782059464796e-09,4.0301059817246665e-14,2.993806939205993e-08,4.4412950247660956e-10,1.2878726493824615e-14,1.7521483581735646e-10,1.9052993012048067e-12,4.742091377841017e-16,2.8346634921238156e-12,2.2370815820823288e-11,1.7916578787771607e-10,6.801547105418411e-11,1.5259022234369027e-13,5.128140758288429e-10,2.1403942625667585e-12,2.1607960101756995e-07,8.086799208833467e-06,1.656883682283307e-13,6.483312160708311e-12,7.993812346758355e-08,1.8577494557073542e-08,7.332049144856179e-11,1.6275462870731363e-10,2.3264610426659837e-10,3.657095110617175e-12,4.705469161664057e-13,3.249055699379466e-10,1.4014066142913311e-09,4.0844633571173125e-12,7.987022563585924e-10,5.922992514841589e-09,5.235855614711445e-11,6.339361678384118e-11,6.206643545751456e-10,4.362530656305498e-13,4.049341167045157e-12,8.326446090233938e-10,5.841903077496204e-11,1.19288715536315e-08,1.599580306597025e-11,2.4383677968600957e-10,4.77560986939959e-09,4.8676579235634055e-09,1.3450951019818008e-13,3.7041821102674926e-08,3.136519738566456e-08,5.601724984413296e-08,1.054011000408947e-09,2.1588301201491675e-14,1.265385121916906e-13,5.1138199969451984e-08,3.0840189542358074e-09,8.452894603690732e-11,1.7895802010298744e-10,1.3646916665560577e-13,1.4064746706461624e-10,1.0305875528619489e-07,7.282521813457852e-12,1.5384862206193295e-07,2.957248680141732e-08,2.3689025620937704e-06,2.1068305347717963e-07,5.476022485559593e-07,2.469742776944938e-11,6.388903610116402e-10,6.266753672493483e-10
703,1.3382396566716508e-13,1.107281244814785e-11,8.534118094432863e-10,9.710816088810468e-12,1.4343086085556625e-12,3.4217751577931073e-10,2.939475552336699e-12,1.278199784048016e-17,3.773501784642002e-16,2.358952439448774e-12,1.3083640980064922e-13,2.760354587939892e-15,3.327819715144162e-14,9.98392534042786e-14,1.766363975811452e-10,2.67516988293304e-10,3.597976090016278e-10,7.438709177479017e-11,4.758158107015473e-11,3.933561337999167e-11,4.050414038488702e-13,1.701480040518383e-09,3.4579977073902156e-10,1.6932631870530498e-13,1.2491438847786286e-11,3.190674387935607e-11,1.6081380258988874e-09,0.9999983133239521,1.3801354193293467e-13,2.1125987444678228e-13,8.83433649766211e-14,8.996546683218441e-10,3.480612126844671e-11,5.14215421013501e-13,1.3354132607893822e-06,3.2999532069100077e-12,6.762259833671804e-09,5.109774576323632e-14,6.334066993181249e-12,1.1395589931246812e-09,7.180404673557916e-10,5.388625067285529e-10,1.6144686582823084e-08,7.258438230589522e-11,7.951372766696571e-09,4.352198721611757e-14,3.5641277667038943e-14,2.925282958276609e-13,7.464080783851972e-20,1.845776694024292e-12,1.5732231545172133e-09,2.5287085466287927e-09,1.576390462099727e-16,2.4694566818934185e-16,1.4338423711824718e-12,2.690967526369473e-13,1.002103850841002e-12,1.7072542178694246e-08,7.723066772903219e-10,2.298590593270808e-10,9.278092107135737e-11,5.524470695773769e-09,9.731022752450622e-08,9.260746829162095e-11,3.974901395785252e-15,2.5673425142297016e-13,4.723615982354379e-08,3.2729625294659005e-11,2.196728422284189e-11,4.045495970098297e-14,2.181922301521033e-15,3.0268087871159133e-15,2.1358893945224066e-08,3.654722542460948e-11,4.075323123470857e-15,5.557120961610481e-12,1.7590039550814885e-11,4.075533838654162e-08,5.585109657895923e-11,2.293787065857341e-13,9.066596789892433e-15,3.6104294670057985e-10,4.672576710830647e-14,9.47082841783689e-10,2.0316083016090125e-11,1.1605927302876352e-13,1.0318771803380121e-13,1.0657628174668239e-12,4.605760214561747e-10,3.410952308031272e-11,1.624734771865896e-11,8.03081432677126e-11,8.832751936082344e-16,3.562631595270798e-17,2.204980045865999e-13,5.369235951422993e-09,4.3483496540513595e-09,6.473814747495047e-08,1.369670989769033e-12
